OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,DIST_SHORE_M,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,BUCKET_TEMP,SEABIRD_TEMP,SEABIRD_CHL,SEABIRD_BEAM,TOW_TIME,DISTANCE,SPECIES,FISH
88223,18-Jun-14,801,2014,25,610,1,403,3,4815.92,8909.91,4815.56,8909.89,48.265333,-89.165167,48.259333,-89.164833,254.7185387,37.8,28.4,0.5,2,6.8,7.53855,0.96115,54.7229,10,0.4,217,100
88224,18-Jun-14,801,2014,25,611,1,403,3,4815.92,8909.91,4815.56,8909.89,48.265333,-89.165167,48.259333,-89.164833,254.7185387,37.8,28.4,0.5,2,6.8,7.53855,0.96115,54.7229,10,0.4,217,50
88226,18-Jun-14,1104,2014,25,612,1,400,3,4804.72,8925.34,4804.66,8924.79,48.078667,-89.422333,48.077667,-89.413167,199.1623882,30.8,40.7,0.5,2,6.9,6.6939,0.33365,77.5514,10,0.42,217,809
88227,18-Jun-14,1104,2014,25,613,1,400,3,4804.72,8925.34,4804.66,8924.79,48.078667,-89.422333,48.077667,-89.413167,199.1623882,30.8,40.7,0.5,2,6.9,6.6939,0.33365,77.5514,10,0.42,217,1132
88228,18-Jun-14,1303,2014,25,614,1,191,3,4758.79,8937.75,4758.46,8937.54,47.979833,-89.629167,47.974333,-89.625667,1064.728022,19,24.7,0.5,2,3.8,3.80625,0.1481,79.55805,10,0.42,217,52
88229,18-Jun-14,1303,2014,25,615,1,191,3,4758.79,8937.75,4758.46,8937.54,47.979833,-89.629167,47.974333,-89.625667,1064.728022,19,24.7,0.5,2,3.8,3.80625,0.1481,79.55805,10,0.42,217,78
88231,18-Jun-14,1508,2014,25,616,1,207,3,4750.39,8955.89,4750.36,8956.44,47.839833,-89.9315,47.839333,-89.940667,448.5282175,66.7,35.1,0.5,2,2.9,3.4022,0.11255,86.1415,10,0.42,217,23
88232,18-Jun-14,1508,2014,25,617,1,207,3,4750.39,8955.89,4750.36,8956.44,47.839833,-89.9315,47.839333,-89.940667,448.5282175,66.7,35.1,0.5,2,2.9,3.4022,0.11255,86.1415,10,0.42,217,20
88234,18-Jun-14,1722,2014,25,618,1,65,3,4744.5,9018.71,4744.47,9019.28,47.741667,-90.311833,47.741167,-90.321333,688.2026351,109,74.8,0.5,2,2.6,,,,10,0.43,217,7
88235,18-Jun-14,1722,2014,25,619,1,65,3,4744.5,9018.71,4744.47,9019.28,47.741667,-90.311833,47.741167,-90.321333,688.2026351,109,74.8,0.5,2,2.6,,,,10,0.43,217,11
88280,7-Jul-14,1136,2014,25,620,2,2161,3,4658.82,9114.55,4659.03,9114.08,46.980333,-91.2425,46.983833,-91.234667,11430.92708,137,135,0.5,2,4,4.4509,0.2022,88.985,10,0.43,217,36
88281,7-Jul-14,1136,2014,25,621,2,2161,3,4658.82,9114.55,4659.03,9114.08,46.980333,-91.2425,46.983833,-91.234667,11430.92708,137,135,0.5,2,4,4.4509,0.2022,88.985,10,0.43,217,12
88283,7-Jul-14,1623,2014,25,622,2,2133,3,4731.86,9033.02,4732.05,9032.57,47.531,-90.550333,47.534167,-90.542833,15638.0867,184,185,0.5,2,3.2,3.9819,0.2252,89.5863,10,0.4,217,25
88284,7-Jul-14,1623,2014,25,623,2,2133,3,4731.86,9033.02,4732.05,9032.57,47.531,-90.550333,47.534167,-90.542833,15638.0867,184,185,0.5,2,3.2,3.9819,0.2252,89.5863,10,0.4,217,16
88285,8-Jul-14,911,2014,25,624,2,2124,3,4730.06,8959.74,4729.75,8959.97,47.501,-89.995667,47.495833,-89.9995,34414.23086,154,153,0.5,2,3.1,3.6112,0.2526,90.9347,10,0.4,217,44
88286,8-Jul-14,911,2014,25,625,2,2124,3,4730.06,8959.74,4729.75,8959.97,47.501,-89.995667,47.495833,-89.9995,34414.23086,154,153,0.5,2,3.1,3.6112,0.2526,90.9347,10,0.4,217,53
88287,8-Jul-14,1225,2014,25,626,2,2147,3,4709.59,8957.86,4709.34,8958.23,47.159833,-89.964333,47.155667,-89.9705,33818.30425,174,172,0.5,2,3.4,3.8069,0.1489,87.406,10,0.38,217,13
88288,8-Jul-14,1225,2014,25,627,2,2147,3,4709.59,8957.86,4709.34,8958.23,47.159833,-89.964333,47.155667,-89.9705,33818.30425,174,172,0.5,2,3.4,3.8069,0.1489,87.406,10,0.38,217,12
88289,8-Jul-14,1512,2014,25,628,2,2120,3,4704.98,8939.12,4704.7,8939.43,47.083,-89.652,47.078333,-89.657167,27139.36811,210,209,0.5,2,3.4,3.7121,0.2201,92.2301,10,0.38,217,4
88290,8-Jul-14,1512,2014,25,629,2,2120,3,4704.98,8939.12,4704.7,8939.43,47.083,-89.652,47.078333,-89.657167,27139.36811,210,209,0.5,2,3.4,3.7121,0.2201,92.2301,10,0.38,217,7
88294,9-Jul-14,932,2014,25,630,2,2136,3,4713.31,8933.03,4713.5,8932.59,47.221833,-89.5505,47.225,-89.543167,40355.93285,204,205,0.5,2,3.4,3.7456,0.2269,86.0533,10,0.4,217,53
88295,9-Jul-14,932,2014,25,631,2,2136,3,4713.31,8933.03,4713.5,8932.59,47.221833,-89.5505,47.225,-89.543167,40355.93285,204,205,0.5,2,3.4,3.7456,0.2269,86.0533,10,0.4,217,56
88296,9-Jul-14,1141,2014,25,632,2,2151,3,4709.18,8917.23,4709.24,8917.76,47.153,-89.287167,47.154,-89.296,22253.35642,141,142,0.5,2,4,4.4277,0.1568,85.1381,10,0.42,217,3
88297,9-Jul-14,1141,2014,25,633,2,2151,3,4709.18,8917.23,4709.24,8917.76,47.153,-89.287167,47.154,-89.296,22253.35642,141,142,0.5,2,4,4.4277,0.1568,85.1381,10,0.42,217,4
88299,10-Jul-14,944,2014,25,634,2,2115,3,4724.79,8828.31,4725.01,8827.85,47.413167,-88.471833,47.416833,-88.464167,6021.359217,200,208,0.5,2,3.8,4.1025,0.1263,91.7335,10,0.42,217,4
88300,10-Jul-14,944,2014,25,635,2,2115,3,4724.79,8828.31,4725.01,8827.85,47.413167,-88.471833,47.416833,-88.464167,6021.359217,200,208,0.5,2,3.8,4.1025,0.1263,91.7335,10,0.42,217,1
88302,10-Jul-14,1329,2014,25,636,2,2128,3,4750.21,8844.83,4750.43,8844.39,47.836833,-88.747167,47.8405,-88.739833,11023.97098,243,246,0.5,2,3.2,3.8579,0.1314,90.2289,10,0.4,0,0
88303,10-Jul-14,1329,2014,25,637,2,2128,3,4750.21,8844.83,4750.43,8844.39,47.836833,-88.747167,47.8405,-88.739833,11023.97098,243,246,0.5,2,3.2,3.8579,0.1314,90.2289,10,0.4,217,1
88305,10-Jul-14,1658,2014,25,638,2,2134,3,4802.92,8815.34,4802,8815,48.048667,-88.255667,48.033333,-88.25,18309.67372,256,257,0.5,2,3.5,3.6685,0.0889,72.026,10,0.4,217,1
88306,10-Jul-14,1658,2014,25,639,2,2134,3,4802.92,8815.34,4802,8815,48.048667,-88.255667,48.033333,-88.25,18309.67372,256,257,0.5,2,3.5,3.6685,0.0889,72.026,10,0.4,0,0
88308,11-Jul-14,1004,2014,25,640,2,2118,3,4752.44,8803.51,4752.45,8803.99,47.874,-88.0585,47.874167,-88.0665,42823.20031,247,247,0.5,2,3.2,4.1211,0.2083,88.8336,10,0.38,217,3
88309,11-Jul-14,1004,2014,25,641,2,2118,3,4752.44,8803.51,4752.45,8803.99,47.874,-88.0585,47.874167,-88.0665,42823.20031,247,247,0.5,2,3.2,4.1211,0.2083,88.8336,10,0.38,217,11
88311,11-Jul-14,1232,2014,25,642,2,2122,3,4751.47,8743.42,4751.15,8743.42,47.857833,-87.723667,47.8525,-87.723667,42429.28148,226,226,0.5,2,3.9,3.4663,0.0033,58.791,10,0.38,217,36
88312,11-Jul-14,1232,2014,25,643,2,2122,3,4751.47,8743.42,4751.15,8743.42,47.857833,-87.723667,47.8525,-87.723667,42429.28148,226,226,0.5,2,3.9,3.4663,0.0033,58.791,10,0.38,217,36
88314,11-Jul-14,1621,2014,25,644,2,2138,3,4730.58,8713.99,4730.59,8713.48,47.509667,-87.233167,47.509833,-87.224667,29316.03981,295,306,0.5,2,3.2,3.7358,0.136,90.0869,10,0.38,217,149
88315,11-Jul-14,1621,2014,25,645,2,2138,3,4730.58,8713.99,4730.59,8713.48,47.509667,-87.233167,47.509833,-87.224667,29316.03981,295,306,0.5,2,3.2,3.7358,0.136,90.0869,10,0.38,217,85
88319,12-Jul-14,943,2014,25,646,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,34208.44807,136,138,0.5,2,4.4,4.7592,0.1246,89.4731,10,0.4,217,67
88320,12-Jul-14,943,2014,25,647,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,34208.44807,136,138,0.5,2,4.4,4.7592,0.1246,89.4731,10,0.4,202,8
88320,12-Jul-14,943,2014,25,647,2,2150,3,4708.5,8723.34,4708.27,8722.96,47.141667,-87.389,47.137833,-87.382667,34208.44807,136,138,0.5,2,4.4,4.7592,0.1246,89.4731,10,0.4,217,48
88321,12-Jul-14,1130,2014,25,648,2,2154,3,4704.3,8709.93,4703.93,8709.93,47.071667,-87.1655,47.0655,-87.1655,47021.67572,179,182,0.5,2,4.1,4.0604,0.1664,88.5905,10,0.42,217,1
88322,12-Jul-14,1130,2014,25,649,2,2154,3,4704.3,8709.93,4703.93,8709.93,47.071667,-87.1655,47.0655,-87.1655,47021.67572,179,182,0.5,2,4.1,4.0604,0.1664,88.5905,10,0.42,217,2
88323,12-Jul-14,1353,2014,25,650,2,2152,3,4648.63,8701.9,4648.3,8701.7,46.8105,-87.031667,46.805,-87.028333,30091.80522,147,146,0.5,2,3.9,3.9686,0.2012,84.35,10,0.42,0,0
88324,12-Jul-14,1353,2014,25,651,2,2152,3,4648.63,8701.9,4648.3,8701.7,46.8105,-87.031667,46.805,-87.028333,30091.80522,147,146,0.5,2,3.9,3.9686,0.2012,84.35,10,0.42,0,0
88325,13-Jul-14,931,2014,25,652,2,2116,3,4644.95,8632.59,4645.05,8632.06,46.749167,-86.543167,46.750833,-86.534333,22714.79008,176,183,0.5,2,3.2,3.6051,0.2035,89.7329,10,0.42,217,10
88326,13-Jul-14,931,2014,25,653,2,2116,3,4644.95,8632.59,4645.05,8632.06,46.749167,-86.543167,46.750833,-86.534333,22714.79008,176,183,0.5,2,3.2,3.6051,0.2035,89.7329,10,0.42,217,10
88328,13-Jul-14,1327,2014,25,654,2,2125,3,4706.12,8558.26,4705.77,8558.03,47.102,-85.971,47.096167,-85.967167,28316.62868,188,192,0.5,2,5.1,3.2155,0.1623,91.1208,10,0.42,217,1
88329,13-Jul-14,1327,2014,25,655,2,2125,3,4706.12,8558.26,4705.77,8558.03,47.102,-85.971,47.096167,-85.967167,28316.62868,188,192,0.5,2,5.1,3.2155,0.1623,91.1208,10,0.42,0,0
88331,14-Jul-14,921,2014,25,656,2,2148,3,4653.55,8531.9,4653.92,8531.91,46.8925,-85.531667,46.898667,-85.531833,23830.26771,159,159,0.5,2,3.1,3.5831,0.1414,88.7997,10,0.42,217,1
88332,14-Jul-14,921,2014,25,657,2,2148,3,4653.55,8531.9,4653.92,8531.91,46.8925,-85.531667,46.898667,-85.531833,23830.26771,159,159,0.5,2,3.1,3.5831,0.1414,88.7997,10,0.42,0,0
88335,14-Jul-14,1048,2014,25,658,2,2039,3,4654.25,8524.32,4654.48,8524.74,46.904167,-85.405333,46.908,-85.412333,21237.73359,91,94,0.5,2,3.3,3.58,0.1657,89.9209,10,0.42,0,0
88336,14-Jul-14,1048,2014,25,659,2,2039,3,4654.25,8524.32,4654.48,8524.74,46.904167,-85.405333,46.908,-85.412333,21237.73359,91,94,0.5,2,3.3,3.58,0.1657,89.9209,10,0.42,217,2
88339,16-Jul-14,1404,2014,25,660,2,2137,3,4713.4,8506.14,4713.03,8506.15,47.223333,-85.102333,47.217167,-85.1025,26762.22833,205,215,0.5,2,3,3.5232,0.1532,86.4503,10,0.42,217,1
88340,16-Jul-14,1404,2014,25,661,2,2137,3,4713.4,8506.14,4713.03,8506.15,47.223333,-85.102333,47.217167,-85.1025,26762.22833,205,215,0.5,2,3,3.5232,0.1532,86.4503,10,0.42,0,0
88341,16-Jul-14,1646,2014,25,662,2,2121,3,4727.24,8515.98,4727.59,8515.84,47.454,-85.266333,47.459833,-85.264,22827.84559,274,282,0.5,2,3.1,3.1732,0.1185,86.2163,10,0.4,217,1
88342,16-Jul-14,1646,2014,25,663,2,2121,3,4727.24,8515.98,4727.59,8515.84,47.454,-85.266333,47.459833,-85.264,22827.84559,274,282,0.5,2,3.1,3.1732,0.1185,86.2163,10,0.4,0,0
88343,17-Jul-14,729,2014,25,664,2,2059,3,4742.16,8557.74,4742.02,8557.22,47.702667,-85.962333,47.700333,-85.953667,1797.424289,106,111,0.5,2,3,3.4685,0.2242,88.136,10,0.42,217,8
88344,17-Jul-14,729,2014,25,665,2,2059,3,4742.16,8557.74,4742.02,8557.22,47.702667,-85.962333,47.700333,-85.953667,1797.424289,106,111,0.5,2,3,3.4685,0.2242,88.136,10,0.42,217,14
88346,17-Jul-14,1021,2014,25,666,2,2153,3,4724.59,8539.95,4724.96,8539.99,47.409833,-85.665833,47.416,-85.6665,9802.066335,148,150,0.5,2,2.8,3.212,0.1667,90.5292,10,0.42,0,0
88347,17-Jul-14,1021,2014,25,667,2,2153,3,4724.59,8539.95,4724.96,8539.99,47.409833,-85.665833,47.416,-85.6665,9802.066335,148,150,0.5,2,2.8,3.212,0.1667,90.5292,10,0.42,0,0
88350,17-Jul-14,1235,2014,25,668,2,2129,3,4738.79,8533.67,4739.14,8533.51,47.6465,-85.561167,47.652333,-85.5585,9854.52662,193,200,0.5,2,3.3,3.5322,0.1518,87.6939,10,0.42,217,2
88351,17-Jul-14,1235,2014,25,669,2,2129,3,4738.79,8533.67,4739.14,8533.51,47.6465,-85.561167,47.652333,-85.5585,9854.52662,193,200,0.5,2,3.3,3.5322,0.1518,87.6939,10,0.42,217,2
88352,18-Jul-14,839,2014,25,670,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,15028.34283,151,142,0.5,2,2.9,3.0627,0.1263,86.1453,10,0.42,217,14
88353,18-Jul-14,839,2014,25,671,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,15028.34283,151,142,0.5,2,2.9,3.0627,0.1263,86.1453,10,0.42,204,1
88353,18-Jul-14,839,2014,25,671,2,2145,3,4738.18,8606.4,4737.91,8606.78,47.636333,-86.106667,47.631833,-86.113,15028.34283,151,142,0.5,2,2.9,3.0627,0.1263,86.1453,10,0.42,217,18
88355,18-Jul-14,1001,2014,25,672,2,2165,3,4735.87,8613.5,4735.52,8613.49,47.597833,-86.225,47.592,-86.224833,24345.13019,133,132,0.5,2,3.2,3.3358,0.1617,89.545,10,0.4,217,4
88356,18-Jul-14,1001,2014,25,673,2,2165,3,4735.87,8613.5,4735.52,8613.49,47.597833,-86.225,47.592,-86.224833,24345.13019,133,132,0.5,2,3.2,3.3358,0.1617,89.545,10,0.4,217,2
88358,18-Jul-14,1237,2014,25,674,2,2126,3,4723.97,8628.2,4724.33,8628.3,47.3995,-86.47,47.4055,-86.471667,48597.18664,317,318,0.5,2,3.2,3.4771,0.1306,83.4613,10,0.42,0,0
88359,18-Jul-14,1237,2014,25,675,2,2126,3,4723.97,8628.2,4724.33,8628.3,47.3995,-86.47,47.4055,-86.471667,48597.18664,317,318,0.5,2,3.2,3.4771,0.1306,83.4613,10,0.42,0,0
88362,19-Jul-14,1103,2014,25,676,2,2119,3,4749.49,8641.83,4749.85,8641.98,47.824833,-86.697167,47.830833,-86.699667,56390.3723,270,270,0.7,2,3.3,3.5949,0.1298,80.8549,10,0.42,217,6
88363,19-Jul-14,1103,2014,25,677,2,2119,3,4749.49,8641.83,4749.85,8641.98,47.824833,-86.697167,47.830833,-86.699667,56390.3723,270,270,0.7,2,3.3,3.5949,0.1298,80.8549,10,0.42,217,9
88364,19-Jul-14,1311,2014,25,678,2,2135,3,4801.41,8638.54,4801.4,8637.99,48.0235,-86.642333,48.023333,-86.633167,43796.03703,141,142,0.7,2,3.4,3.9861,0.0894,52.987,10,0.44,0,0
88369,20-Jul-14,1005,2014,25,680,2,2139,3,4821.2,8658.97,4821.4,8658.54,48.353333,-86.982833,48.356667,-86.975667,29798.95262,187,192,0.7,2,3.4,3.7237,0.137,86.2073,10,0.42,217,21
88370,20-Jul-14,1005,2014,25,681,2,2139,3,4821.2,8658.97,4821.4,8658.54,48.353333,-86.982833,48.356667,-86.975667,29798.95262,187,192,0.7,2,3.4,3.7237,0.137,86.2073,10,0.42,217,9
88371,20-Jul-14,1319,2014,25,682,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,4431.155127,169,166,0.5,2,3.8,4.2777,0.0307,59.6756,10,0.42,217,8
88371,20-Jul-14,1319,2014,25,682,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,4431.155127,169,166,0.5,2,3.8,4.2777,0.0307,59.6756,10,0.42,202,1
88372,20-Jul-14,1319,2014,25,683,2,753,3,4842.83,8717.75,4843.07,8718.2,48.713833,-87.295833,48.717833,-87.303333,4431.155127,169,166,0.5,2,3.8,4.2777,0.0307,59.6756,10,0.42,217,1
88373,21-Jul-14,937,2014,25,684,2,2155,3,4833.43,8746.27,4833.12,8746.54,48.557167,-87.771167,48.552,-87.775667,19095.49664,143,147,0.5,2,3.8,4.4979,0.0058,24.7947,10,0.42,217,4
88374,21-Jul-14,937,2014,25,685,2,2155,3,4833.43,8746.27,4833.12,8746.54,48.557167,-87.771167,48.552,-87.775667,19095.49664,143,147,0.5,2,3.8,4.4979,0.0058,24.7947,10,0.42,217,4
88375,21-Jul-14,1117,2014,25,686,2,2127,3,4818.44,8739.38,4818.1,8739.47,48.307333,-87.656333,48.301667,-87.657833,48653.20567,225,232,0.5,2,4,4.0092,0.1472,87.7116,10,0.42,217,1
88376,21-Jul-14,1117,2014,25,687,2,2127,3,4818.44,8739.38,4818.1,8739.47,48.307333,-87.656333,48.301667,-87.657833,48653.20567,225,232,0.5,2,4,4.0092,0.1472,87.7116,10,0.42,217,2
89938,4-Aug-14,1739,2014,25,688,3,103,3,4711.22,8714.73,4711.3,8714.19,47.187,-87.2455,47.188333,-87.2365,36558.81285,57.9,23,0.5,2,10.2,,,,10,0.4,217,10
89939,4-Aug-14,1739,2014,25,689,3,103,3,4711.22,8714.73,4711.3,8714.19,47.187,-87.2455,47.188333,-87.2365,36558.81285,57.9,23,0.5,2,10.2,,,,10,0.4,217,5
89940,5-Aug-14,1628,2014,25,690,3,103,3,4712.03,8713.76,4711.53,8713.15,47.2005,-87.229333,47.192167,-87.219167,36558.81285,56.1,30,0.5,2,14.2,,,,10,0.4,217,8
89941,5-Aug-14,1628,2014,25,691,3,103,3,4712.03,8713.76,4711.53,8713.15,47.2005,-87.229333,47.192167,-87.219167,36558.81285,56.1,30,0.5,2,14.2,,,,10,0.4,217,5
89942,7-Aug-14,1519,2014,25,692,3,215,3,4649.15,8626.79,4648.99,8627.21,46.819167,-86.4465,46.8165,-86.4535,,19.8,22.3,0.5,2,10.7,,,,10,0.4,0,0
89943,7-Aug-14,1519,2014,25,693,3,215,3,4649.15,8626.79,4648.99,8627.21,46.819167,-86.4465,46.8165,-86.4535,,19.8,22.3,0.5,2,10.7,,,,10,0.4,0,0
92343,18-May-15,935,2015,25,500,1,71,3,4656.47,9046.89,4656.39,9047.38,46.941167,-90.7815,46.939833,-90.789667,249.6721489,37.1,34.2,0.5,2,5.1,5.86585,0.45285,78.86815,10,0.43,217,24
92344,18-May-15,935,2015,25,501,1,71,3,4656.47,9046.89,4656.39,9047.38,46.941167,-90.7815,46.939833,-90.789667,249.6721489,37.1,34.2,0.5,2,5.1,5.86585,0.45285,78.86815,10,0.43,217,16
92345,18-May-15,1113,2015,25,502,1,75,3,4700.08,9043.68,4700.13,9044.18,47.001333,-90.728,47.002167,-90.736333,246.1231529,48.4,36.4,0.5,2,6.7,4.82755,0.25605,55.02225,10,0.4,217,28
92346,18-May-15,1113,2015,25,503,1,75,3,4700.08,9043.68,4700.13,9044.18,47.001333,-90.728,47.002167,-90.736333,246.1231529,48.4,36.4,0.5,2,6.7,4.82755,0.25605,55.02225,10,0.4,217,44
92347,18-May-15,1320,2015,25,504,1,86,3,4650.07,9043.24,4650.38,9043.55,46.8345,-90.720667,46.839667,-90.725833,365.9349888,55.1,43.8,0.5,2,4.1,5.3399,0.35985,79.06025,10,0.43,217,85
92348,18-May-15,1320,2015,25,505,1,86,3,4650.07,9043.24,4650.38,9043.55,46.8345,-90.720667,46.839667,-90.725833,365.9349888,55.1,43.8,0.5,2,4.1,5.3399,0.35985,79.06025,10,0.43,217,71
92349,19-May-15,930,2015,25,506,1,24,3,4650.75,9027.93,4651.05,9028.21,46.845833,-90.4655,46.850833,-90.470167,2120.191387,58.4,16.8,0.5,2,4.2,3.71735,0.0962,58.0243,10,0.4,217,3
92350,19-May-15,930,2015,25,507,1,24,3,4650.75,9027.93,4651.05,9028.21,46.845833,-90.4655,46.850833,-90.470167,2120.191387,58.4,16.8,0.5,2,4.2,3.71735,0.0962,58.0243,10,0.4,217,7
92351,19-May-15,1129,2015,25,508,1,2,3,4655.99,9033.68,4654.65,9033.84,46.933167,-90.561333,46.910833,-90.564,500.9831527,17.1,45.3,0.5,2,3.9,4.08255,0.1655,83.6561,10,0.4,217,14
92352,19-May-15,1129,2015,25,509,1,2,3,4655.99,9033.68,4654.65,9033.84,46.933167,-90.561333,46.910833,-90.564,500.9831527,17.1,45.3,0.5,2,3.9,4.08255,0.1655,83.6561,10,0.4,217,7
92353,19-May-15,1527,2015,25,510,1,87,3,4656.59,9039.07,4656.24,9038.85,46.943167,-90.651167,46.937333,-90.6475,171.7859284,60.2,44.9,0.5,2,5.8,5.77005,0.14485,81.66705,10,0.4,217,80
92354,19-May-15,1527,2015,25,511,1,87,3,4656.59,9039.07,4656.24,9038.85,46.943167,-90.651167,46.937333,-90.6475,171.7859284,60.2,44.9,0.5,2,5.8,5.77005,0.14485,81.66705,10,0.4,217,30
92355,20-May-15,941,2015,25,512,1,45,3,4658.75,9032.99,4659.04,9033.33,46.979167,-90.549833,46.984,-90.5555,979.6886883,64.9,48.9,0.5,2,4.5,5.02675,0.17905,84.5979,10,0.42,217,37
92356,20-May-15,941,2015,25,513,1,45,3,4658.75,9032.99,4659.04,9033.33,46.979167,-90.549833,46.984,-90.5555,979.6886883,64.9,48.9,0.5,2,4.5,5.02675,0.17905,84.5979,10,0.42,217,26
92357,20-May-15,1110,2015,25,514,1,44,3,4702.1,9030.97,4702.07,9029.42,47.035,-90.516167,47.0345,-90.490333,1990.952313,56.3,48.2,0.5,2,4.6,4.7145,0.1636,83.17545,10,0.42,217,1
92358,20-May-15,1110,2015,25,515,1,44,3,4702.1,9030.97,4702.07,9029.42,47.035,-90.516167,47.0345,-90.490333,1990.952313,56.3,48.2,0.5,2,4.6,4.7145,0.1636,83.17545,10,0.42,217,3
92359,20-May-15,1252,2015,25,516,1,52,3,4658.03,9027.05,4658.37,9027.15,46.967167,-90.450833,46.972833,-90.4525,1238.123083,121,53.8,0.5,2,4.6,4.20725,0.1599,84.8082,10,0.4,217,31
92360,20-May-15,1252,2015,25,517,1,52,3,4658.03,9027.05,4658.37,9027.15,46.967167,-90.450833,46.972833,-90.4525,1238.123083,121,53.8,0.5,2,4.6,4.20725,0.1599,84.8082,10,0.4,217,17
92361,26-May-15,1307,2015,25,518,1,190,3,4737.28,9042.96,4737.59,9042.59,47.621333,-90.716,47.6265,-90.709833,603.3176063,52,40.7,0.5,2,3.2,3.5988,0.20165,87.885,10,0.43,0,0
92362,26-May-15,1307,2015,25,519,1,190,3,4737.28,9042.96,4737.59,9042.59,47.621333,-90.716,47.6265,-90.709833,603.3176063,52,40.7,0.5,2,3.2,3.5988,0.20165,87.885,10,0.43,0,0
92363,26-May-15,1511,2015,25,520,1,208,3,4741.5,9031.44,4741.64,9031.96,47.691667,-90.524,47.694,-90.532667,707.4676023,90.3,43.3,0.5,2,3,4.6648,0.26195,86.69525,10,0.42,217,6
92364,26-May-15,1511,2015,25,521,1,208,3,4741.5,9031.44,4741.64,9031.96,47.691667,-90.524,47.694,-90.532667,707.4676023,90.3,43.3,0.5,2,3,4.6648,0.26195,86.69525,10,0.42,217,5
92365,26-May-15,1708,2015,25,522,1,65,3,4744.73,9018.73,4744.83,9019.27,47.7455,-90.312167,47.747167,-90.321167,688.2026351,77.3,30.7,0.5,2,3.3,,,,10,0.42,217,102
92366,26-May-15,1708,2015,25,523,1,65,3,4744.73,9018.73,4744.83,9019.27,47.7455,-90.312167,47.747167,-90.321167,688.2026351,77.3,30.7,0.5,2,3.3,,,,10,0.42,217,93
92370,27-May-15,1106,2015,25,524,1,192,3,4719.5,9111.71,4719.88,9111.69,47.325,-91.195167,47.331333,-91.194833,1206.208648,126,28.6,0.5,2,3.3,,,,10,0.43,217,4845
92371,27-May-15,1106,2015,25,525,1,192,3,4719.5,9111.71,4719.88,9111.69,47.325,-91.195167,47.331333,-91.194833,1206.208648,126,28.6,0.5,2,3.3,,,,10,0.43,217,3009
92372,27-May-15,1414,2015,25,526,1,188,3,4704.6,9134.42,4704.98,9134.24,47.076667,-91.573667,47.083,-91.570667,1203.670781,32.1,25,0.5,2,3.3,,,,10,0.42,217,14
92373,27-May-15,1414,2015,25,527,1,188,3,4704.6,9134.42,4704.98,9134.24,47.076667,-91.573667,47.083,-91.570667,1203.670781,32.1,25,0.5,2,3.3,,,,10,0.42,217,11
92374,27-May-15,1558,2015,25,528,1,36,3,4659.9,9141.17,4659.94,9141.7,46.998333,-91.686167,46.999,-91.695,629.5492554,41.9,34.2,0.5,2,4,,,,10,0.43,217,27
92375,27-May-15,1558,2015,25,529,1,36,3,4659.9,9141.17,4659.94,9141.7,46.998333,-91.686167,46.999,-91.695,629.5492554,41.9,34.2,0.5,2,4,,,,10,0.43,217,21
92381,28-May-15,751,2015,25,530,1,210,3,4643.58,9201.42,4643.8,9201.01,46.726333,-92.023667,46.73,-92.016833,1160.905232,16.1,18.7,0.5,2,8.6,,,,10,0.42,217,10
92382,28-May-15,751,2015,25,531,1,210,3,4643.58,9201.42,4643.8,9201.01,46.726333,-92.023667,46.73,-92.016833,1160.905232,16.1,18.7,0.5,2,8.6,,,,10,0.42,217,17
92383,28-May-15,1034,2015,25,532,1,206,3,4646.36,9137.61,4646.71,9137.8,46.772667,-91.626833,46.7785,-91.63,2834.105856,28.6,38,0.5,2,5.7,,,,10,0.42,217,83
92384,28-May-15,1034,2015,25,533,1,206,3,4646.36,9137.61,4646.71,9137.8,46.772667,-91.626833,46.7785,-91.63,2834.105856,28.6,38,0.5,2,5.7,,,,10,0.42,217,50
92385,28-May-15,1256,2015,25,534,1,205,3,4648.6,9124.78,4648.96,9125.01,46.81,-91.413,46.816,-91.416833,1605.810983,24.3,33.3,0.5,2,6.3,,,,10,0.43,217,59
92386,28-May-15,1256,2015,25,535,1,205,3,4648.6,9124.78,4648.96,9125.01,46.81,-91.413,46.816,-91.416833,1605.810983,24.3,33.3,0.5,2,6.3,,,,10,0.43,217,17
92387,28-May-15,1527,2015,25,536,1,187,3,4654.61,9149.98,4654.84,9150.47,46.910167,-91.833,46.914,-91.841167,651.9120998,57,32.9,0.5,2,3.1,,,,10,0.44,217,91
